Data,Último,Abertura,Máxima,Mínima,Vol.,Var%,Fechamento,Abertura_Lag1,Máxima_Lag1,Mínima_Lag1,Volume_Lag1,Fechamento_Lag1,Variação_Dia_Anterior_Lag1
2020-10-13,98.503,97.483,98.998,97.336,7870000.0,1.05,1,97.924,98.642,97.161,10810000.0,0.0,0.4410000000000025
2020-10-14,99.334,98.502,99.571,98.501,8900000.0,0.84,1,97.483,98.998,97.336,7870000.0,1.0,-1.019999999999996
2020-10-15,99.054,99.328,99.486,97.778,8340000.0,-0.28,0,98.502,99.571,98.501,8900000.0,1.0,-0.8320000000000078
2020-10-16,98.309,99.054,99.172,98.309,7840000.0,-0.75,0,99.328,99.486,97.778,8340000.0,0.0,0.2740000000000009
2020-10-19,98.658,98.31,99.917,98.31,9930000.0,0.36,1,99.054,99.172,98.309,7840000.0,0.0,0.7450000000000045
2020-10-20,100.54,98.664,100.722,98.664,8800000.0,1.91,1,98.31,99.917,98.31,9930000.0,1.0,-0.347999999999999
2020-10-21,100.552,100.541,101.586,100.149,8660000.0,0.01,1,98.664,100.722,98.664,8800000.0,1.0,-1.8760000000000048
2020-10-22,101.918,100.553,102.02,100.457,9560000.0,1.36,1,100.541,101.586,100.149,8660000.0,1.0,-0.01100000000000989
2020-10-23,101.26,101.918,102.218,101.188,7560000.0,-0.65,0,100.553,102.02,100.457,9560000.0,1.0,-1.365000000000009
2020-10-26,101.017,101.26,101.784,99.762,8070000.0,-0.24,0,101.918,102.218,101.188,7560000.0,0.0,0.6580000000000013
2020-10-27,99.606,101.017,101.66,99.414,8670000.0,-1.4,0,101.26,101.784,99.762,8070000.0,0.0,0.2430000000000092
2020-10-28,95.369,99.598,99.598,95.369,11050000.0,-4.25,0,101.017,101.66,99.414,8670000.0,0.0,1.4110000000000014
2020-10-29,96.582,95.368,96.688,93.387,12700000.0,1.27,1,99.598,99.598,95.369,11050000.0,0.0,4.228999999999999
2020-10-30,93.952,96.579,96.579,93.559,10640000.0,-2.72,0,95.368,96.688,93.387,12700000.0,1.0,-1.2139999999999986
2020-11-03,95.98,93.968,96.35,93.968,10190000.0,2.16,1,96.579,96.579,93.559,10640000.0,0.0,2.6269999999999953
2020-11-04,97.867,95.992,98.296,95.987,10700000.0,1.97,1,93.968,96.35,93.968,10190000.0,1.0,-2.0120000000000005
2020-11-05,100.751,97.873,100.922,97.872,10460000.0,2.95,1,95.992,98.296,95.987,10700000.0,1.0,-1.875
2020-11-06,100.925,100.751,101.104,99.837,8380000.000000001,0.17,1,97.873,100.922,97.872,10460000.0,1.0,-2.878
2020-11-09,103.515,100.954,105.147,100.954,17410000.0,2.57,1,100.751,101.104,99.837,8380000.000000001,1.0,-0.17399999999999238
2020-11-10,105.067,103.516,105.758,103.453,16670000.000000002,1.5,1,100.954,105.147,100.954,17410000.0,1.0,-2.561000000000007
2020-11-11,104.809,105.067,105.462,104.143,10840000.0,-0.25,0,103.516,105.758,103.453,16670000.000000002,1.0,-1.5509999999999877
2020-11-12,102.507,104.81,105.019,102.034,10860000.0,-2.2,0,105.067,105.462,104.143,10840000.0,0.0,0.25799999999999557
2020-11-13,104.723,102.509,104.726,102.509,9770000.0,2.16,1,104.81,105.019,102.034,10860000.0,0.0,2.3029999999999973
2020-11-16,106.43,104.729,106.518,104.729,11720000.0,1.63,1,102.509,104.726,102.509,9770000.0,1.0,-2.2139999999999986
2020-11-17,107.249,106.43,107.81,105.847,10310000.0,0.77,1,104.729,106.518,104.729,11720000.0,1.0,-1.7010000000000076
2020-11-18,106.119,107.246,107.467,106.043,10340000.0,-1.05,0,106.43,107.81,105.847,10310000.0,1.0,-0.8189999999999884
2020-11-19,106.67,106.117,106.973,105.545,8560000.0,0.52,1,107.246,107.467,106.043,10340000.0,0.0,1.1269999999999953
2020-11-20,106.042,106.67,106.764,105.68,7100000.0,-0.59,0,106.117,106.973,105.545,8560000.0,1.0,-0.5529999999999973
2020-11-23,107.379,106.05,107.495,106.05,9690000.0,1.26,1,106.67,106.764,105.68,7100000.0,0.0,0.6280000000000001
2020-11-24,109.786,107.378,109.956,107.361,11930000.0,2.24,1,106.05,107.495,106.05,9690000.0,1.0,-1.3290000000000077
2020-11-25,110.133,109.786,110.596,109.315,8560000.0,0.32,1,107.378,109.956,107.361,11930000.0,1.0,-2.4080000000000013
2020-11-26,110.227,110.133,110.244,109.418,6170000.0,0.09,1,109.786,110.596,109.315,8560000.0,1.0,-0.3469999999999942
2020-11-27,110.575,110.229,111.603,110.161,8790000.0,0.32,1,110.133,110.244,109.418,6170000.0,1.0,-0.0940000000000083
2020-11-30,108.893,110.598,110.934,108.829,19300000.0,-1.52,0,110.229,111.603,110.161,8790000.0,1.0,-0.34600000000000364
2020-12-01,111.4,108.897,111.84,108.897,11320000.0,2.3,1,110.598,110.934,108.829,19300000.0,0.0,1.7049999999999983
2020-12-02,111.879,111.402,112.315,110.579,9810000.0,0.43,1,108.897,111.84,108.897,11320000.0,1.0,-2.503
2020-12-03,112.292,111.874,113.377,111.874,11470000.0,0.37,1,111.402,112.315,110.579,9810000.0,1.0,-0.47700000000000387
2020-12-04,113.75,112.294,113.864,112.294,8890000.0,1.3,1,111.874,113.377,111.874,11470000.0,1.0,-0.41800000000000637
2020-12-07,113.59,113.75,114.531,112.629,9630000.0,-0.14,0,112.294,113.864,112.294,8890000.0,1.0,-1.456000000000003
2020-12-08,113.793,113.59,114.381,112.82,8810000.0,0.18,1,113.75,114.531,112.629,9630000.0,0.0,0.1599999999999966
2020-12-09,113.001,113.799,114.02,112.567,8430000.0,-0.7,0,113.59,114.381,112.82,8810000.0,1.0,-0.20300000000000296
2020-12-10,115.129,113.002,115.262,112.732,11800000.0,1.88,1,113.799,114.02,112.567,8430000.0,0.0,0.7980000000000018
2020-12-11,115.128,115.128,115.527,113.949,8369999.999999999,0.0,0,113.002,115.262,112.732,11800000.0,1.0,-2.1270000000000095
2020-12-14,114.611,115.137,115.74,114.431,8189999.999999999,-0.45,0,115.128,115.527,113.949,8369999.999999999,0.0,0.0
2020-12-15,116.149,114.613,116.39,114.613,8199999.999999999,1.34,1,115.137,115.74,114.431,8189999.999999999,0.0,0.5259999999999962
2020-12-16,117.857,116.149,118.178,115.496,9810000.0,1.47,1,114.613,116.39,114.613,8199999.999999999,1.0,-1.5360000000000014
2020-12-17,118.401,117.864,119.027,117.856,7700000.0,0.46,1,116.149,118.178,115.496,9810000.0,1.0,-1.7079999999999984
2020-12-18,118.024,118.395,119.37,117.638,8640000.0,-0.32,0,117.864,119.027,117.856,7700000.0,1.0,-0.5369999999999919
2020-12-21,115.823,118.021,118.021,114.73,10350000.0,-1.86,0,118.395,119.37,117.638,8640000.0,0.0,0.3709999999999951
2020-12-22,116.636,115.825,116.903,115.648,6950000.0,0.7,1,118.021,118.021,114.73,10350000.0,0.0,2.1980000000000075
2020-12-23,117.807,116.636,118.311,116.636,6480000.0,1.0,1,115.825,116.903,115.648,6950000.0,1.0,-0.8109999999999928
2020-12-28,119.124,117.806,119.213,117.805,7170000.0,1.12,1,116.636,118.311,116.636,6480000.0,1.0,-1.1710000000000065
2020-12-29,119.409,119.13,119.861,118.75,6770000.0,0.24,1,117.806,119.213,117.805,7170000.0,1.0,-1.3179999999999978
2020-12-30,119.017,119.41,120.15,118.919,8240000.0,-0.33,0,119.13,119.861,118.75,6770000.0,1.0,-0.2790000000000106
2021-01-04,118.855,119.024,120.354,118.062,8740000.0,-0.14,0,119.41,120.15,118.919,8240000.0,0.0,0.3930000000000007
2021-01-05,119.376,118.835,119.79,116.756,9260000.0,0.44,1,119.024,120.354,118.062,8740000.0,0.0,0.16899999999999693
2021-01-06,119.1,119.377,120.924,118.917,11640000.0,-0.23,0,118.835,119.79,116.756,9260000.0,1.0,-0.541000000000011
2021-01-07,122.386,119.103,122.697,119.101,11770000.0,2.76,1,119.377,120.924,118.917,11640000.0,0.0,0.277000000000001
2021-01-08,125.077,122.387,125.324,122.386,11090000.0,2.2,1,119.103,122.697,119.101,11770000.0,1.0,-3.2830000000000013
2021-01-11,123.255,125.075,125.075,122.506,9540000.0,-1.46,0,122.387,125.324,122.386,11090000.0,1.0,-2.6899999999999977
2021-01-12,123.998,123.255,124.584,123.227,8950000.0,0.6,1,125.075,125.075,122.506,9540000.0,0.0,1.8200000000000074
2021-01-13,121.933,123.996,124.032,121.016,10290000.0,-1.67,0,123.255,124.584,123.227,8950000.0,1.0,-0.7430000000000092
2021-01-14,123.481,121.947,123.896,121.947,8970000.0,1.27,1,123.996,124.032,121.016,10290000.0,0.0,2.062999999999988
2021-01-15,120.349,123.472,123.472,120.185,9390000.0,-2.54,0,121.947,123.896,121.947,8970000.0,1.0,-1.5339999999999918
2021-01-18,121.242,120.351,122.586,120.351,7220000.0,0.74,1,123.472,123.472,120.185,9390000.0,0.0,3.1229999999999905
2021-01-19,120.636,121.25,122.12,119.257,7890000.0,-0.5,0,120.351,122.586,120.351,7220000.0,1.0,-0.8910000000000053
2021-01-20,119.646,120.644,121.449,118.74,7950000.0,-0.82,0,121.25,122.12,119.257,7890000.0,0.0,0.6140000000000043
2021-01-21,118.329,119.628,120.243,117.785,8570000.0,-1.1,0,120.644,121.449,118.74,7950000.0,0.0,0.9980000000000047
2021-01-22,117.38,118.318,118.318,116.109,9370000.0,-0.8,0,119.628,120.243,117.785,8570000.0,0.0,1.2990000000000066
2021-01-26,116.464,117.381,119.167,116.109,10680000.0,-0.78,0,118.318,118.318,116.109,9370000.0,0.0,0.9380000000000024
2021-01-27,115.882,116.463,117.84,114.887,12380000.0,-0.5,0,117.381,119.167,116.109,10680000.0,0.0,0.9170000000000016
2021-01-28,118.883,115.882,119.355,115.734,12070000.0,2.59,1,116.463,117.84,114.887,12380000.0,0.0,0.5809999999999889
2021-01-29,115.068,118.88,118.88,114.973,10970000.0,-3.21,0,115.882,119.355,115.734,12070000.0,1.0,-3.0009999999999906
2021-02-01,117.518,115.093,117.862,115.093,8720000.0,2.13,1,118.88,118.88,114.973,10970000.0,0.0,3.8119999999999976
2021-02-02,118.234,117.52,119.805,117.519,11630000.0,0.61,1,115.093,117.862,115.093,8720000.0,1.0,-2.424999999999997
2021-02-03,119.725,118.235,120.21,118.234,8700000.0,1.26,1,117.52,119.805,117.519,11630000.0,1.0,-0.7139999999999986
2021-02-04,119.261,119.728,120.56,118.918,8100000.0,-0.39,0,118.235,120.21,118.234,8700000.0,1.0,-1.4899999999999949
2021-02-05,120.24,119.261,121.117,119.261,8210000.000000001,0.82,1,119.728,120.56,118.918,8100000.0,0.0,0.46699999999999875
2021-02-08,119.696,120.239,120.844,119.14,8620000.0,-0.45,0,119.261,121.117,119.261,8210000.000000001,1.0,-0.9789999999999992
2021-02-09,119.472,119.696,119.975,118.246,7910000.0,-0.19,0,120.239,120.844,119.14,8620000.0,0.0,0.5430000000000064
2021-02-10,118.435,119.472,119.738,117.97,8640000.0,-0.87,0,119.696,119.975,118.246,7910000.0,0.0,0.22400000000000375
2021-02-11,119.3,118.44,120.283,118.44,7570000.0,0.73,1,119.472,119.738,117.97,8640000.0,0.0,1.036999999999992
2021-02-12,119.429,119.3,119.763,118.163,7660000.0,0.11,1,118.44,120.283,118.44,7570000.0,1.0,-0.8599999999999994
2021-02-17,120.356,119.421,120.597,118.88,8330000.0,0.78,1,119.3,119.763,118.163,7660000.0,1.0,-0.1290000000000049
2021-02-18,119.199,120.361,120.845,118.515,10720000.0,-0.96,0,119.421,120.597,118.88,8330000.0,1.0,-0.9349999999999881
2021-02-19,118.431,119.199,119.25,117.867,10400000.0,-0.64,0,120.361,120.845,118.515,10720000.0,0.0,1.1620000000000061
2021-02-22,112.668,118.388,118.388,111.65,21770000.0,-4.87,0,119.199,119.25,117.867,10400000.0,0.0,0.7680000000000007
2021-02-23,115.227,112.676,115.38,112.667,15170000.0,2.27,1,118.388,118.388,111.65,21770000.0,0.0,5.719999999999999
2021-02-24,115.668,115.229,116.208,114.668,11400000.0,0.38,1,112.676,115.38,112.667,15170000.0,1.0,-2.551000000000002
2021-02-25,112.256,115.668,116.506,111.764,12470000.0,-2.95,0,115.229,116.208,114.668,11400000.0,1.0,-0.43900000000000716
2021-02-26,110.035,112.26,113.466,109.827,14620000.0,-1.98,0,115.668,116.506,111.764,12470000.0,0.0,3.412000000000006
2021-03-01,110.335,110.036,112.445,110.036,11240000.0,0.27,1,112.26,113.466,109.827,14620000.0,0.0,2.2250000000000085
2021-03-02,111.54,110.328,112.428,107.319,14820000.0,1.09,1,110.036,112.445,110.036,11240000.0,1.0,-0.2989999999999924
2021-03-03,111.184,111.529,112.398,107.466,15140000.0,-0.32,0,110.328,112.428,107.319,14820000.0,1.0,-1.2120000000000033
2021-03-04,112.69,111.191,114.433,111.163,14220000.0,1.35,1,111.529,112.398,107.466,15140000.0,0.0,0.34499999999999886
2021-03-05,115.202,112.69,115.504,112.504,13250000.0,2.23,1,111.191,114.433,111.163,14220000.0,1.0,-1.4989999999999952
2021-03-08,110.612,115.202,115.202,110.268,13700000.0,-3.98,0,112.69,115.504,112.504,13250000.0,1.0,-2.5120000000000005
2021-03-09,111.331,110.611,112.524,109.343,12140000.0,0.65,1,115.202,115.202,110.268,13700000.0,0.0,4.590000000000003
2021-03-10,112.776,111.331,112.928,109.999,12510000.0,1.3,1,110.611,112.524,109.343,12140000.0,1.0,-0.7199999999999989
2021-03-11,114.984,112.782,115.127,112.776,12090000.0,1.96,1,111.331,112.928,109.999,12510000.0,1.0,-1.4449999999999932
2021-03-12,114.16,114.984,114.984,113.253,8109999.999999999,-0.72,0,112.782,115.127,112.776,12090000.0,1.0,-2.201999999999998
2021-03-15,114.851,114.093,114.903,113.635,8220000.000000001,0.61,1,114.984,114.984,113.253,8109999.999999999,0.0,0.8239999999999981
2021-03-16,114.019,114.845,114.974,113.37,7800000.0,-0.72,0,114.093,114.903,113.635,8220000.000000001,1.0,-0.7579999999999956
2021-03-17,116.549,114.018,116.736,113.428,9430000.0,2.22,1,114.845,114.974,113.37,7800000.0,0.0,0.8259999999999934
2021-03-18,114.835,116.549,116.751,114.302,9920000.0,-1.47,0,114.018,116.736,113.428,9430000.0,1.0,-2.531000000000006
2021-03-19,116.222,114.837,116.446,114.61,12340000.0,1.21,1,116.549,116.751,114.302,9920000.0,0.0,1.7140000000000128
2021-03-22,114.979,116.222,116.225,113.62,8160000.0,-1.07,0,114.837,116.446,114.61,12340000.0,1.0,-1.384999999999991
2021-03-23,113.262,114.977,115.599,113.062,8300000.000000001,-1.49,0,116.222,116.225,113.62,8160000.0,0.0,1.242999999999995
2021-03-24,112.064,113.272,114.823,112.064,9830000.0,-1.06,0,114.977,115.599,113.062,8300000.000000001,0.0,1.7150000000000034
2021-03-25,113.75,112.065,114.024,110.927,10310000.0,1.5,1,113.272,114.823,112.064,9830000.0,0.0,1.2080000000000126
2021-03-26,114.781,113.75,115.416,113.305,8660000.0,0.91,1,112.065,114.024,110.927,10310000.0,1.0,-1.6850000000000023
2021-03-29,115.419,114.776,115.553,114.096,7460000.0,0.56,1,113.75,115.416,113.305,8660000.0,1.0,-1.031000000000006
2021-03-30,116.85,115.414,117.09,114.999,8140000.000000001,1.24,1,114.776,115.553,114.096,7460000.0,1.0,-0.6430000000000007
2021-03-31,116.634,116.85,117.249,115.932,10660000.0,-0.18,0,115.414,117.09,114.999,8140000.000000001,1.0,-1.4359999999999928
2021-04-01,115.253,116.644,117.088,114.991,8020000.0,-1.18,0,116.85,117.249,115.932,10660000.0,0.0,0.21599999999999397
2021-04-05,117.518,115.262,117.668,115.262,7250000.0,1.97,1,116.644,117.088,114.991,8020000.0,0.0,1.3910000000000053
2021-04-06,117.499,117.519,118.213,117.176,6800000.0,-0.02,0,115.262,117.668,115.262,7250000.0,1.0,-2.2560000000000002
2021-04-07,117.624,117.499,118.303,116.748,8540000.0,0.11,1,117.519,118.213,117.176,6800000.0,0.0,0.020000000000010232
2021-04-08,118.313,117.624,118.85,117.486,8780000.0,0.59,1,117.499,118.303,116.748,8540000.0,1.0,-0.125
2021-04-09,117.67,118.313,118.643,117.336,7740000.0,-0.54,0,117.624,118.85,117.486,8780000.0,1.0,-0.6890000000000072
2021-04-12,118.812,117.661,118.812,117.661,7000000.0,0.97,1,118.313,118.643,117.336,7740000.0,0.0,0.6430000000000007
2021-04-13,119.297,118.809,119.529,118.041,8980000.0,0.41,1,117.661,118.812,117.661,7000000.0,1.0,-1.1509999999999962
2021-04-14,120.295,119.298,120.871,119.298,10080000.0,0.84,1,118.809,119.529,118.041,8980000.0,1.0,-0.48799999999999955
2021-04-15,120.701,120.29,121.409,120.084,7950000.0,0.34,1,119.298,120.871,119.298,10080000.0,1.0,-0.9969999999999999
2021-04-16,121.114,120.701,121.333,120.199,7950000.0,0.34,1,120.29,121.409,120.084,7950000.0,1.0,-0.41099999999998715
2021-04-19,120.934,121.116,121.974,120.682,10030000.0,-0.15,0,120.701,121.333,120.199,7950000.0,1.0,-0.4130000000000109
2021-04-20,120.062,120.925,121.354,119.841,7810000.0,-0.72,0,121.116,121.974,120.682,10030000.0,0.0,0.18200000000000216
2021-04-22,119.371,120.064,120.995,119.203,8600000.0,-0.58,0,120.925,121.354,119.841,7810000.0,0.0,0.8629999999999995
2021-04-23,120.53,119.372,120.815,119.372,7620000.0,0.97,1,120.064,120.995,119.203,8600000.0,0.0,0.6929999999999978
2021-04-26,120.595,120.534,121.393,119.86,7100000.0,0.05,1,119.372,120.815,119.372,7620000.0,1.0,-1.1580000000000013
2021-04-27,119.388,120.595,121.012,119.003,8359999.999999999,-1.0,0,120.534,121.393,119.86,7100000.0,1.0,-0.06099999999999284
2021-04-28,121.053,119.392,121.276,119.392,9080000.0,1.39,1,120.595,121.012,119.003,8359999.999999999,0.0,1.2069999999999936
2021-04-29,120.066,121.053,121.498,119.703,8500000.0,-0.82,0,119.392,121.276,119.392,9080000.0,1.0,-1.6610000000000014
2021-04-30,118.894,120.064,120.125,118.894,11090000.0,-0.98,0,121.053,121.498,119.703,8500000.0,0.0,0.9869999999999948
2021-05-03,119.209,118.951,119.904,118.528,8890000.0,0.26,1,120.064,120.125,118.894,11090000.0,0.0,1.1699999999999875
2021-05-04,117.712,119.209,119.293,117.631,8770000.0,-1.26,0,118.951,119.904,118.528,8890000.0,1.0,-0.2580000000000098
2021-05-05,119.564,117.725,119.734,117.725,9060000.0,1.57,1,119.209,119.293,117.631,8770000.0,0.0,1.4969999999999999
2021-05-06,119.921,119.577,119.966,119.071,8780000.0,0.3,1,117.725,119.734,117.725,9060000.0,1.0,-1.8389999999999986
2021-05-07,122.038,119.922,122.038,119.922,8870000.0,1.77,1,119.577,119.966,119.071,8780000.0,1.0,-0.3440000000000083
2021-05-10,121.909,122.038,122.772,121.794,8220000.000000001,-0.11,0,119.922,122.038,119.922,8870000.0,1.0,-2.1159999999999997
2021-05-11,122.964,121.904,122.964,120.145,7990000.0,0.87,1,122.038,122.772,121.794,8220000.000000001,0.0,0.12899999999999068
2021-05-12,119.71,122.964,122.964,119.458,9410000.0,-2.65,0,121.904,122.964,120.145,7990000.0,1.0,-1.0600000000000023
2021-05-13,120.706,119.711,121.426,119.711,9360000.0,0.83,1,122.964,122.964,119.458,9410000.0,0.0,3.254000000000005
2021-05-14,121.881,120.719,122.195,120.719,10140000.0,0.97,1,119.711,121.426,119.711,9360000.0,1.0,-0.9950000000000045
2021-05-17,122.938,121.88,123.074,121.68,7410000.0,0.87,1,120.719,122.195,120.719,10140000.0,1.0,-1.1620000000000061
2021-05-18,122.98,122.937,123.544,122.55,7840000.0,0.03,1,121.88,123.074,121.68,7410000.0,1.0,-1.058000000000007
2021-05-19,122.636,122.976,123.013,121.595,8830000.0,-0.28,0,122.937,123.544,122.55,7840000.0,1.0,-0.043000000000006366
2021-05-20,122.701,122.636,122.734,122.136,7910000.0,0.05,1,122.976,123.013,121.595,8830000.0,0.0,0.3400000000000034
2021-05-21,122.592,122.701,122.799,121.76,9490000.0,-0.09,0,122.636,122.734,122.136,7910000.0,1.0,-0.06499999999999773
2021-05-24,124.032,122.592,124.167,122.526,8189999.999999999,1.17,1,122.701,122.799,121.76,9490000.0,0.0,0.10899999999999466
2021-05-25,122.988,124.032,124.696,122.701,8910000.0,-0.84,0,122.592,124.167,122.526,8189999.999999999,1.0,-1.4399999999999977
2021-05-26,123.989,122.988,124.256,122.988,8260000.0,0.81,1,124.032,124.696,122.701,8910000.0,0.0,1.043999999999997
2021-05-27,124.367,123.989,124.537,123.47,13140000.0,0.3,1,122.988,124.256,122.988,8260000.0,1.0,-1.0010000000000048
2021-05-28,125.561,124.367,125.698,124.284,8850000.0,0.96,1,123.989,124.537,123.47,13140000.0,1.0,-0.3780000000000001
2021-05-31,126.216,125.561,126.216,125.54,5950000.0,0.52,1,124.367,125.698,124.284,8850000.0,1.0,-1.1940000000000026
2021-06-01,128.267,126.218,128.363,126.218,12500000.0,1.62,1,125.561,126.216,125.54,5950000.0,1.0,-0.6549999999999869
2021-06-02,129.601,128.268,129.601,128.167,12780000.0,1.04,1,126.218,128.363,126.218,12500000.0,1.0,-2.0489999999999924
2021-06-04,130.126,129.6,130.137,129.148,9810000.0,0.41,1,128.268,129.601,128.167,12780000.0,1.0,-1.3329999999999984
2021-06-07,130.776,130.125,131.19,129.498,9660000.0,0.5,1,129.6,130.137,129.148,9810000.0,1.0,-0.5260000000000105
2021-06-08,129.787,130.776,130.776,129.23,10350000.0,-0.76,0,130.125,131.19,129.498,9660000.0,1.0,-0.6510000000000105
2021-06-09,129.907,129.8,130.882,129.281,9840000.0,0.09,1,130.776,130.776,129.23,10350000.0,0.0,0.9890000000000043
2021-06-10,130.076,129.911,130.527,129.526,8530000.0,0.13,1,129.8,130.882,129.281,9840000.0,1.0,-0.10699999999999932
2021-06-11,129.441,130.076,130.294,128.678,7750000.0,-0.49,0,129.911,130.527,129.526,8530000.0,1.0,-0.16499999999999204
2021-06-14,130.208,129.441,131.084,129.441,8160000.0,0.59,1,130.076,130.294,128.678,7750000.0,0.0,0.6349999999999909
2021-06-15,130.091,130.208,130.436,129.304,7210000.0,-0.09,0,129.441,131.084,129.441,8160000.0,1.0,-0.7669999999999959
2021-06-16,129.259,130.091,130.283,128.345,12880000.0,-0.64,0,130.208,130.436,129.304,7210000.0,0.0,0.11699999999999022
2021-06-17,128.057,129.259,129.919,127.576,9660000.0,-0.93,0,130.091,130.283,128.345,12880000.0,0.0,0.832000000000022
2021-06-18,128.405,128.05,128.796,127.595,12430000.0,0.27,1,129.259,129.919,127.576,9660000.0,0.0,1.2019999999999982
2021-06-21,129.265,128.405,129.412,128.048,7330000.0,0.67,1,128.05,128.796,127.595,12430000.0,1.0,-0.35499999999998977
2021-06-22,128.767,129.242,129.259,127.803,9330000.0,-0.39,0,128.405,129.412,128.048,7330000.0,1.0,-0.8599999999999852
2021-06-23,128.428,128.769,129.901,128.182,7990000.0,-0.26,0,129.242,129.259,127.803,9330000.0,0.0,0.4749999999999943
2021-06-24,129.514,128.433,129.541,128.428,7240000.0,0.85,1,128.769,129.901,128.182,7990000.0,0.0,0.3410000000000082
2021-06-25,127.256,129.513,129.748,126.697,9360000.0,-1.74,0,128.433,129.541,128.428,7240000.0,1.0,-1.0810000000000173
2021-06-28,127.429,127.255,128.067,126.629,8160000.0,0.14,1,129.513,129.748,126.697,9360000.0,0.0,2.257000000000005
2021-06-29,127.327,127.429,127.507,126.184,7780000.0,-0.08,0,127.255,128.067,126.629,8160000.0,1.0,-0.1740000000000066
2021-06-30,126.802,127.323,127.323,126.199,9100000.0,-0.41,0,127.429,127.507,126.184,7780000.0,0.0,0.10200000000000387
2021-07-01,125.666,126.802,127.204,124.994,9290000.0,-0.9,0,127.323,127.323,126.199,9100000.0,0.0,0.5209999999999866
2021-07-02,127.622,125.667,127.672,125.667,7430000.0,1.56,1,126.802,127.204,124.994,9290000.0,0.0,1.13600000000001
2021-07-05,126.92,127.622,127.633,126.531,5260000.0,-0.55,0,125.667,127.672,125.667,7430000.0,1.0,-1.9549999999999983
2021-07-06,125.095,126.919,126.919,124.866,7650000.0,-1.44,0,127.622,127.633,126.531,5260000.0,0.0,0.7019999999999982
2021-07-07,127.019,125.096,127.249,125.094,8150000.0,1.54,1,126.919,126.919,124.866,7650000.0,0.0,1.823999999999998
2021-07-08,125.428,127.013,127.013,124.31,8880000.0,-1.25,0,125.096,127.249,125.094,8150000.0,1.0,-1.9230000000000018
2021-07-12,127.594,125.428,127.782,125.428,7420000.0,1.73,1,127.013,127.013,124.31,8880000.0,0.0,1.585000000000008
2021-07-13,128.168,127.594,128.42,126.441,7150000.0,0.45,1,125.428,127.782,125.428,7420000.0,1.0,-2.165999999999997
2021-07-14,128.407,128.169,129.62,128.085,9210000.0,0.19,1,127.594,128.42,126.441,7150000.0,1.0,-0.5740000000000123
2021-07-15,127.468,128.407,128.976,126.922,7420000.0,-0.73,0,128.169,129.62,128.085,9210000.0,1.0,-0.23799999999999955
2021-07-16,125.96,127.468,128.01,125.808,7360000.0,-1.18,0,128.407,128.976,126.922,7420000.0,0.0,0.9390000000000072
2021-07-19,124.395,125.958,125.958,123.317,9210000.0,-1.24,0,127.468,128.01,125.808,7360000.0,0.0,1.5080000000000098
2021-07-20,125.401,124.395,125.631,123.631,7630000.0,0.81,1,125.958,125.958,123.317,9210000.0,0.0,1.5630000000000024
2021-07-21,125.929,125.404,126.112,125.247,7150000.0,0.42,1,124.395,125.631,123.631,7630000.0,1.0,-1.0060000000000002
2021-07-22,126.147,125.93,126.428,125.416,6480000.0,0.17,1,125.404,126.112,125.247,7150000.0,1.0,-0.5250000000000057
2021-07-23,125.053,126.14,126.204,124.422,6050000.0,-0.87,0,125.93,126.428,125.416,6480000.0,1.0,-0.21699999999999875
2021-07-26,126.004,125.058,126.214,125.006,6330000.0,0.76,1,126.14,126.204,124.422,6050000.0,0.0,1.0870000000000033
2021-07-27,124.612,126.004,126.026,123.67,7310000.0,-1.1,0,125.058,126.214,125.006,6330000.0,1.0,-0.945999999999998
2021-07-28,126.286,124.615,126.712,124.542,9040000.0,1.34,1,126.004,126.026,123.67,7310000.0,0.0,1.3920000000000101
2021-07-29,125.675,126.285,126.476,124.917,7490000.0,-0.48,0,124.615,126.712,124.542,9040000.0,1.0,-1.6710000000000065
2021-07-30,121.801,125.672,125.673,121.748,9400000.0,-3.08,0,126.285,126.476,124.917,7490000.0,0.0,0.6099999999999994
2021-08-02,122.516,121.803,124.536,121.797,8570000.0,0.59,1,125.672,125.673,121.748,9400000.0,0.0,3.870999999999995
2021-08-03,123.577,122.516,123.765,120.807,9390000.0,0.87,1,121.803,124.536,121.797,8570000.0,1.0,-0.7130000000000081
2021-08-04,121.801,123.577,123.587,121.072,9160000.0,-1.44,0,122.516,123.765,120.807,9390000.0,1.0,-1.0609999999999928
2021-08-05,121.633,121.801,123.541,121.128,10910000.0,-0.14,0,123.577,123.587,121.072,9160000.0,0.0,1.7759999999999962
2021-08-06,122.81,121.633,123.287,121.568,7500000.0,0.97,1,121.801,123.541,121.128,10910000.0,0.0,0.16800000000000637
2021-08-09,123.019,122.809,123.597,122.258,7170000.0,0.17,1,121.633,123.287,121.568,7500000.0,1.0,-1.1770000000000067
2021-08-10,122.202,123.021,123.513,122.061,8300000.000000001,-0.66,0,122.809,123.597,122.258,7170000.0,1.0,-0.21000000000000796
2021-08-11,122.056,122.203,122.756,120.827,8690000.0,-0.12,0,123.021,123.513,122.061,8300000.000000001,0.0,0.8190000000000026
2021-08-12,120.701,122.056,122.095,120.534,11070000.0,-1.11,0,122.203,122.756,120.827,8690000.0,0.0,0.14700000000000557
2021-08-13,121.194,120.701,121.275,120.045,10640000.0,0.41,1,122.056,122.095,120.534,11070000.0,0.0,1.355000000000004
